weight int_weight lept1_pt lept1_eta lept1_phi lept1_charge lept1_pfx lept1_sip lept2_pt lept2_eta lept2_phi lept2_charge lept2_pfx lept2_sip lept3_pt lept3_eta lept3_phi lept3_charge lept3_pfx lept3_sip lept4_pt lept4_eta lept4_phi lept4_charge lept4_pfx lept4_sip iso_max sip_max Z1mass Z2mass angle_costhetastar angle_costheta1 angle_costheta2 angle_phi angle_phistar1 KD psKD gravKD pt4l mass4l pfmet jet1_pt jet1_eta jet1_phi jet1_et jet2_pt jet2_eta jet2_phi jet2_et deltaetajj massjj VD njets
0.625423 0.742559 21.7665 0.33436 -2.86262 1 0.0899003 1.48138 76.3971 -0.0129185 0.761729 -1 0.00721531 1.57949 18.864 0.606277 -1.48594 -1 0.195442 0.671995 19.5795 -0.145983 0.683317 1 0.0281534 0.848005 0 1.57949 80.4624 37.0674 -0.219646 0.583801 0.851881 2.84307 -1.596 0.60504 -8.89719e+21 0 65.1115 124.787 12.6712 42.4864 -3.56061 3.08251 42.4883 34.563 2.02859 -1.34266 34.6214 5.5892 627.804 1.12659 2
1.7536 1.10945 31.2994 0.435517 0.478204 -1 0.251549 0.487735 111.908 -0.635227 0.822266 1 0.0497563 0.173986 6.15228 -1.14591 1.5724 -1 0.906761 0.806025 82.3283 0.138862 1.19783 1 0.102214 0.711058 0.352323 0.806025 69.4628 32.0625 -0.68642 -0.599884 -0.814274 -2.05789 -0.228118 0.276515 -8.89719e+21 0 223.737 125.691 17.1602 133.444 2.23695 -2.22833 133.565 102.443 -3.76971 -2.35337 102.445 6.00666 2351.23 1.53264 2
0.702483 1.4633 45.7604 1.24355 -2.82214 -1 0.094157 0.5536 27.7602 0.0913642 2.31442 1 0.330171 0.58496 24.812 1.85002 -1.03164 1 0.217063 0.705616 9.46247 1.95135 2.37375 -1 0.106519 1.05562 0.176606 1.05562 58.1077 30.4203 -0.543718 -0.279884 -0.68056 -1.46793 0.732737 0.788268 -8.89719e+21 0 56.9683 121.891 60.7284 119.088 -0.449841 -0.878785 120.99 111 3.42785 1.86399 111.004 3.87769 819.292 0.855288 4
0.751507 0.645226 60.986 2.11026 2.34329 1 0.331342 0.577104 22.8279 1.02345 0.0941725 -1 0.411049 0.917352 12.4623 2.24386 1.09335 1 0.170656 2.88411 20.2089 1.69152 -2.42458 -1 0.328899 0.603355 0.32747 2.88411 84.9862 32.4196 0.146675 -0.383604 0.740559 -1.96898 -2.3664 0.794104 -8.89719e+21 0 61.1569 122.557 39.9057 35.8238 2.66828 -0.774676 35.8534 30.6765 -1.21148 -0.823904 30.9509 3.87976 226.898 0.741921 2
0.761993 0.516694 21.0309 1.38868 1.5436 -1 0.258269 0.649133 46.8226 -0.687901 -3.05837 1 0.0617784 0.584458 21.7643 -0.241191 -3.00131 -1 0.174306 0.943609 11.3748 -0.288461 0.0847318 1 0.236808 1.52521 0.24147 1.52521 90.5308 31.4664 0.720091 0.540428 -0.26571 2.719 -0.747492 0.622956 -8.89719e+21 0 58.2818 124.347 42.3849 113.458 1.65419 -0.489164 113.782 43.9869 -2.05951 2.57037 44.0438 3.7137 464.52 0.757653 2
0.761706 0.501739 65.3343 -0.147096 2.28671 -1 0.125455 0.173792 28.8669 -0.91654 -0.381523 1 0.189939 0.151996 15.0942 0.115514 2.92011 -1 0.423878 0.450085 10.8246 0.809157 0.299056 1 0.452397 0.875854 0.149826 0.875854 91.1158 26.3091 -0.975045 -0.0914234 -0.282107 0.759924 0.744249 0.505293 -8.89719e+21 0 49.4835 125.274 32.2716 50.9891 -2.68726 -0.349945 51.0054 33.2074 3.72252 -2.37084 33.2097 6.40978 1015.33 1.3487 2
0.967868 1.07166 33.288 -0.0808575 1.84563 -1 0.226048 0.361722 63.4776 -0.444996 2.91258 1 0.071234 0.359874 20.4553 1.34522 2.898 1 0.124295 0.839603 23.9273 -0.256013 1.59761 -1 0.240725 0.680417 0.131623 0.839603 49.6903 47.5868 -0.845984 -0.595394 -0.595295 -0.441101 -1.80383 0.840441 -8.89719e+21 0 118.383 121.87 32.8414 103.659 0.0632104 -1.80404 106.288 61.9904 -0.740385 0.544897 63.1318 0.803595 166.657 0.176645 4
0.63329 0.653822 30.2975 0.257137 -0.0314258 -1 0.337155 1.04631 42.3621 -0.637452 2.97881 1 0.197366 0.324055 25.7089 -0.258732 -1.26207 -1 0.0573682 1.14858 20.7135 -0.275935 2.86102 1 0.21269 2.39289 0.258592 2.39289 78.7993 40.7088 0.0320666 0.125005 0.497802 -0.41154 -1.12015 0.96425 -8.89719e+21 0 26.879 123.388 13.0648 53.2665 1.50855 0.0960268 53.5146 38.7625 -2.71275 2.95124 38.8029 4.2213 381.31 0.833045 2
1.08255 0.500395 46.5136 -1.98297 2.63957 -1 0.0329139 1.87463 29.3264 -0.613893 -0.709923 1 0.124788 0.0614081 10.802 -0.564531 0.453767 1 0.316676 1.03394 19.7184 -0.898016 2.47459 -1 0.170253 0.410097 0.291328 1.87463 91.5403 25.2052 -0.744601 0.254686 0.0842619 0.594944 -2.52947 0.448167 -8.89719e+21 0 31.6131 125.497 32.0548 44.7986 -1.90386 -1.73632 44.9332 40.7969 4.12829 0.606094 40.7978 6.03216 874.849 1.25376 2
0.64567 0.504078 86.4907 -1.95957 -3.00663 1 0.0911448 0.80442 12.1991 -0.242015 0.138261 -1 0.718086 1.66016 50.2798 -2.09164 -2.84183 1 0.174162 1.22697 6.45351 -1.46982 -1.57586 -1 0.189113 1.4795 0.307166 1.66016 90.4323 24.1673 0.884917 0.809482 -0.763386 0.293589 -1.02038 0.644082 -8.89719e+21 0 125.642 124.799 40.8493 86.0085 2.5785 -0.0827952 86.0461 30.4086 1.99835 1.26498 30.5214 0.580141 76.8158 0.119174 2
0.704053 0.961246 36.475 1.35518 2.48907 -1 0.0190239 0.936672 33.428 0.589384 0.317101 1 0.128726 1.26424 18.0034 1.72946 -1.31683 1 0.201667 1.66722 37.4536 0.936425 1.82284 -1 0.0136835 0.613091 0.0889079 1.66722 67.5915 56.0714 -0.674707 -0.606838 -0.560063 -0.374438 1.5273 0.974746 -8.89719e+21 0 51.4555 124.998 51.605 70.0101 2.72013 -2.53659 70.0405 67.1893 -0.605142 0.0286127 68.8113 3.32527 376.181 0.670775 2
1.66887 0.555966 47.3064 -1.59928 0.592245 1 0.052549 1.47723 75.1848 -1.61912 2.24971 -1 0.0230483 1.17095 24.3596 -2.05442 1.12925 1 0.0206295 0.647909 7.90292 -0.845966 -0.870705 -1 0.202769 0.939645 0.119019 1.47723 87.9244 29.3686 -0.0414912 0.893884 0.156727 -1.15561 1.61333 0.799455 -8.89719e+21 0 101.181 123.376 4.38716 51.4218 -0.212821 -1.68224 52.0162 45.3521 -3.12427 -1.69301 45.363 2.91145 197.91 0.56206 2
0.631747 0.480967 50.5892 -1.94862 1.74185 -1 0.0896119 0.672256 38.5906 -0.590407 -2.80907 1 0.113716 1.25973 42.6212 -1.10582 2.22723 -1 0.143019 0.895312 8.60284 -0.246498 1.87242 1 0.0901135 1.63803 0.107062 1.63803 93.3952 18.2677 -0.257441 0.0498911 0.396018 1.0386 2.41537 0.46658 -8.89719e+21 0 108.179 127.266 34.3181 66.0604 -3.06303 -2.23908 66.0715 43.005 -2.64858 -0.44757 43.0301 0.414453 89.571 0.0917992 3
1.08424 0.524149 38.2145 1.51497 1.36385 1 0.05397 0.157011 81.5435 0.126747 1.98286 -1 0.0200742 1.83119 11.2294 1.18665 -1.65333 1 0.171794 1.77611 10.1405 1.07312 2.07245 -1 0.305957 0.734916 0.0956121 1.83119 90.5003 20.476 -0.178026 0.524317 -0.821937 -2.10339 2.605 0.299541 -8.89719e+21 0 114.003 126.515 30.9276 80.1866 3.62338 -1.90634 80.1899 71.0599 -1.2659 -0.0276248 71.5873 4.88927 874.094 1.0479 2
0.889756 0.998634 22.7053 -1.07276 0.407901 1 0.138036 1.55132 49.0436 -0.832584 -2.5643 -1 0.0647466 0.588463 30.8328 -1.10857 -0.597598 1 0.0672143 0.650058 26.9394 -0.922332 -3.10712 -1 0.104103 1.08594 0.090753 1.55132 66.9847 55.0499 0.347341 0.726959 -0.95383 1.38213 1.96958 0.992012 -8.89719e+21 0 42.0587 123.458 20.8023 63.1796 1.76952 1.33562 63.3046 42.4116 -2.031 -1.983 42.4859 3.80052 354.471 0.752152 2
0.768137 0.570329 58.5782 -1.05508 -0.931307 -1 0.0928136 0.218207 33.5627 -0.661147 1.91516 1 0.0980398 0.427549 18.3705 -1.65592 2.68135 1 0.168128 3.64296 7.60423 -0.500605 2.64976 -1 0.497056 1.14775 0.268705 3.64296 89.4613 14.4374 0.308279 0.738494 -0.500832 2.28936 -2.27566 0.438463 -8.89719e+21 0 3.68995 125.16 25.5604 50.7707 -2.57721 0.520544 50.79 50.1955 -0.904065 -2.66747 51.1223 1.67315 142.633 0.328552 3
1.90244 0.533514 12.8811 2.38252 2.40227 1 0.272007 1.20804 58.7179 0.250121 -0.819358 -1 0.14739 1.24099 11.808 1.24525 -0.0579241 1 0.248862 2.42989 21.4528 0.507635 0.834611 -1 0.347171 1.8846 0.185622 2.42989 89.3167 18.2487 -0.0496198 0.236046 0.487901 1.51581 2.20849 0.627787 -8.89719e+21 0 59.8607 121.874 28.8093 113.942 -1.53176 -1.33914 114.225 102.096 3.06318 1.87852 102.109 4.59494 1084.91 1.03539 3
0.770231 0.525066 39.429 1.5738 1.09792 -1 0 0.186876 45.0307 -0.251921 0.704631 1 0.0170753 0.372621 36.0496 0.63839 0.68098 -1 0.0361518 1.50228 19.049 0.186072 1.92646 1 0.0804014 0.83727 0.0804014 1.50228 89.5953 32.8247 0.318886 0.418616 -0.200199 1.54408 -0.366438 0.68409 -8.89719e+21 0 128.104 124.65 28.7403 104.122 0.726523 -2.49547 104.683 46.7706 -1.50664 -0.923581 46.9641 2.23317 215.727 0.44339 2
0.781275 0.935383 111.475 1.13724 -0.91689 1 0.0840076 1.46604 43.1888 1.13055 0.219498 -1 0.157717 1.08225 72.226 1.45558 -1.13824 -1 0.157626 2.88411 16.2202 1.5832 -0.132866 1 0.028126 0.600148 0.127262 2.88411 74.6772 33.2707 -0.654745 0.443217 0.749488 2.60071 1.59582 0.807938 -8.89719e+21 0 214.439 121.676 52.5311 256.873 0.815749 2.15958 259.97 66.0045 -3.6173 -1.93479 66.0069 4.43305 1208.55 1.02999 2
0.633535 0.58292 18.4359 -0.588482 -0.389236 1 0.161338 1.13288 101.33 -0.243916 2.6976 -1 0.0708274 0.625706 17.8919 0.116039 1.47313 -1 0.29373 0.469913 34.3475 -0.568715 2.55059 1 0.282544 1.55142 0.257306 1.55142 87.698 30.7685 0.129364 -0.117944 0.183657 2.38148 -1.54386 0.847831 -8.89719e+21 0 125.08 123.464 28.9967 77.376 1.55485 -0.768627 77.5647 41.9402 -1.81413 -0.701547 42.0504 3.36898 297.373 0.663511 2
0.655979 0.542605 17.6963 -1.41301 1.55202 1 0.263428 1.28569 92.712 -0.438398 -1.9992 -1 0.0486227 0.500825 16.7372 -1.40697 -3.09914 -1 0.0936616 1.67541 13.1106 -0.48523 -1.00545 1 0.10508 3.2949 0.170663 3.2949 89.3141 29.294 0.664192 0.871498 0.560308 1.39772 3.13994 0.685301 -8.89719e+21 0 91.8831 122.089 21.962 79.1046 3.09667 1.48776 79.1082 58.6043 -2.06831 0.559274 58.6947 5.16497 898.22 1.10215 2
0.788849 0.472269 19.0988 0.520816 -0.322189 1 0.178072 0.594465 91.5622 -0.595496 2.11058 -1 0.0463595 1.42268 7.33447 -0.670347 -1.70376 -1 0.259623 0.226407 32.881 -0.38993 2.4503 1 0.155025 1.50904 0.211342 1.50904 92.5619 27.5147 0.120621 -0.152497 -0.163783 2.61885 2.12717 0.575686 -8.89719e+21 0 102.376 125.022 19.1339 71.7521 1.73514 -1.02613 72.03 37.1001 -4.30632 -0.893985 37.1008 6.04146 1056.78 1.29037 2
1.88956 0.85711 14.912 -1.03424 -0.76413 1 0.381079 1.1654 85.7278 -0.138698 1.46227 -1 0.0562592 1.16962 5.04231 0.49514 -1.08781 1 0.374535 0.527845 26.8794 -0.626229 0.575417 -1 0.305582 0.841762 0.210994 1.16962 72.1884 22.8691 0.199145 0.816719 0.301231 -0.911505 -1.35603 0.546959 -8.89719e+21 0 98.073 104.38 27.0649 105.077 -1.16892 -1.65202 105.766 41.2907 -2.20382 -2.62331 41.3908 1.0349 100.581 0.205594 4
1.4396 0.730781 21.4915 -1.64317 0.345983 1 0.177335 0.0957743 81.1541 -0.737655 -1.62862 -1 0.0161034 0.656962 14.1846 -0.122309 -2.26616 1 0.734123 1.00014 35.9971 -0.218704 -1.73935 -1 0.0890341 0.722103 0.384807 1.00014 79.9342 13.0604 -0.725692 -0.564518 0.207004 0.847548 -2.51294 0.420758 -8.89719e+21 0 121.655 122.078 5.72507 67.883 0.665751 1.31953 68.4451 48.7016 -4.49346 1.74136 48.7021 5.15921 756.68 1.07394 2
1.38058 0.644473 64.9084 0.136047 -1.8556 -1 0.0563252 1.12202 38.9213 0.538437 0.058422 1 0.0655708 1.19837 13.3832 -0.793026 -2.24768 1 0.134683 0.506394 39.0485 0.395104 -1.30382 -1 0.311477 0.853921 0.23394 1.19837 84.6623 35.5078 0.499212 -0.892678 -0.100354 -1.46541 0.742755 0.846407 -8.89719e+21 0 110.443 124.658 25.2437 142.859 0.749825 1.78408 143.547 57.3374 -1.55743 -0.165964 57.6052 2.30725 300.324 0.472968 2
0.888707 0.526629 31.6253 -1.76943 -2.91487 1 0.0763154 0.924229 105.408 -1.07506 1.96082 -1 0.0574194 1.48751 15.46 -0.625733 1.40624 -1 0.236009 0.718609 25.1088 -0.565821 2.5756 1 0.101281 0.54466 0.206634 1.48751 89.1035 21.7825 -0.929176 -0.312159 -0.0966208 -1.18814 2.75762 0.406813 -8.89719e+21 0 150.245 122.888 19.8918 174.066 -2.58851 -1.83877 174.089 130.516 0.0389643 0.421498 132.106 2.62748 591.161 0.586449 2
0.675494 0.54989 40.0198 2.18248 2.39857 1 0.183313 0.362561 53.5477 1.75483 -1.46419 -1 0.055676 0.323406 27.197 1.87903 -1.78037 1 0.111841 0.813762 16.6073 1.7283 2.93435 -1 0.402258 2.32506 0.21195 2.32506 88.8978 30.1926 -0.0951896 -0.3903 -0.288264 -2.8425 -1.68326 0.813275 -8.89719e+21 0 67.2525 122.557 55.5052 54.5653 0.197538 -0.281794 57.2419 38.5395 2.94818 1.58923 38.5478 2.75065 191.534 0.531891 2
0.834483 0.510489 25.787 1.02604 1.14774 -1 0.067687 0.28922 67.7439 -0.113593 -1.05263 1 0.224022 1.41433 10.4313 1.0792 -0.493199 -1 0.262296 0.827882 26.1024 -0.583498 -0.440968 1 0.117543 1.47659 0.202163 1.47659 89.8684 30.7209 0.632984 0.504369 -0.776187 1.33029 -1.37655 0.861866 -8.89719e+21 0 92.5334 124.523 23.6042 88.5438 2.73662 2.87539 88.563 48.0047 3.51397 1.15139 48.0085 0.777349 114.585 0.161923 2
0.655468 1.49703 49.9833 -0.568098 1.92042 -1 0.114117 0.574355 99.2373 -0.639356 2.92332 1 0.104419 0.55096 7.73001 -1.49332 2.99568 -1 0.312322 1.26038 23.7622 0.413718 -2.52921 1 0.245446 0.840338 0.219594 1.26038 67.8963 31.5818 -0.589544 -0.000790502 -0.806082 -1.69913 -1.21098 0.743 -8.89719e+21 0 151.771 124.9 18.1409 167.988 2.00512 -0.688366 168.194 71.4288 -2.4854 1.38582 71.4486 4.49052 1040.95 1.00816 2
0.766128 0.910653 42.9036 -0.614704 0.97985 -1 0.131541 0.815526 36.145 -0.933627 -1.14319 1 0.18103 2.45571 29.9773 -1.20007 1.023 1 0.304748 0.744612 18.2865 0.0590586 -1.39255 -1 0.184133 0.0995041 0.276259 2.45571 69.9121 53.9118 -0.379247 -0.400755 -0.0595407 -2.41185 1.59704 0.971756 -8.89719e+21 0 58.6643 124.595 29.5611 122.902 1.46254 -0.595442 123.302 87.0681 -2.73095 2.91858 87.0895 4.19349 855.049 0.918997 3
1.11758 0.501612 17.2624 0.163851 -1.63808 1 0.406675 0.846196 92.6911 1.3653 0.866363 -1 0.0949119 0.42667 9.70192 1.6381 2.68644 1 0.251799 0.28512 35.2626 1.33944 0.854527 -1 0.249485 0.21469 0.228681 0.846196 91.5088 29.8616 -0.682458 -0.533708 -0.0228735 0.031449 0.966126 0.619719 -8.89719e+21 0 111.69 124.919 29.0822 58.5551 -3.78745 -2.17106 58.5577 46.5939 4.4935 -2.489 46.5943 8.28095 3281.24 2.12057 2
1.08421 1.322 47.9102 -0.266372 -2.22978 1 0.0890796 0.450118 29.414 0.129752 -0.473552 -1 0.0480086 1.64552 33.6236 -1.15785 -1.46349 -1 0.126414 0.716533 16.6523 -0.559579 1.46099 1 0.239924 0.575748 0.106137 1.64552 59.6844 49.1926 0.840906 -0.124558 0.0580683 1.92714 0.970095 0.955604 -8.89719e+21 0 68.2085 124.971 21.202 73.6981 -3.48704 0.447183 73.7019 65.8155 0.07585 2.71264 68.0787 3.56289 428.177 0.72353 2
0.648448 0.581594 19.4806 1.27671 1.30926 -1 0.369293 0.557118 91.7956 0.0219276 3.12296 1 0.0732594 1.34084 11.9797 -0.484769 2.40207 -1 0.230266 0.786196 46.1202 0.698395 2.81113 1 0.0875897 1.80002 0.325743 1.80002 87.4167 30.9723 -0.590369 -0.0261673 -0.690115 1.7429 0.977026 0.911205 -8.89719e+21 0 145.876 122.57 13.8567 96.9026 1.52638 -0.197622 97.2378 38.9035 -2.66781 -0.608037 38.9335 4.19419 494.107 0.849824 2
3.25192 0.568787 21.9498 0.0979771 -1.21891 -1 0.126049 0.963851 100.621 -0.71101 0.753135 1 0.0701751 0.632527 49.4859 -0.733913 -0.158491 1 0.0762425 0.440342 5.18883 -0.781519 2.24922 -1 0.491384 0.262959 0.361224 0.963851 87.5705 29.9282 0.363971 -0.472876 -0.844726 0.976921 0.68574 0.629712 -8.89719e+21 0 134.158 125.858 27.3057 98.8824 1.67552 -2.56218 99.0505 50.3346 -1.40773 3.01424 50.7033 3.08325 319.803 0.616387 2
0.640264 1.39685 29.0502 -1.87237 0.646683 1 0.143599 1.83819 31.1524 -0.127219 0.996513 -1 0.164732 0.590545 12.2413 0.583944 0.150089 -1 0.481437 0.634987 33.1038 -0.146912 2.06897 1 0.347952 2.0746 0.320514 2.0746 60.336 36.2391 -0.894663 -0.776309 -0.250111 -1.22734 1.00115 0.65574 -8.89719e+21 0 82.9766 123.808 5.74994 44.4796 -2.38847 -1.23442 44.5298 44.0191 0.744383 -1.97316 45.4046 3.13285 208.21 0.603889 2
0.77499 0.70697 43.4466 2.15564 1.29405 1 0.0697599 0.372406 36.2501 0.884776 -0.631825 -1 0.192809 1.46752 7.94885 1.7571 1.43762 1 0.209473 0.111404 34.8298 1.26244 -1.02948 -1 0.116913 0.906961 0.144489 1.46752 84.5585 32.4872 0.266539 -0.875097 0.98628 1.09933 -2.24111 0.936271 -8.89719e+21 0 60.1457 126.958 63.7192 85.3669 2.59056 -2.59872 85.4186 63.0132 -0.784818 1.3027 64.1893 3.37537 409.57 0.686205 2
0.769691 0.704288 112.513 1.54371 2.84276 -1 0.0960066 0.647634 20.1408 1.62436 -1.45771 1 0.214731 2.07763 54.0047 1.90084 2.71963 -1 0.238124 0.651319 19.9733 0.704084 3.07117 1 0.102197 0.298285 0.159104 2.07763 79.7599 43.2483 -0.303066 -0.787946 0.44236 1.46339 -1.03295 0.949258 -8.89719e+21 0 178.25 124.856 34.3322 224.998 2.73068 0.480028 225.017 124.263 -0.521099 -1.95132 124.965 3.25178 877.139 0.753731 2
0.704872 0.871708 52.7177 -1.35708 -0.765047 1 0.111562 1.3247 36.6673 -1.22791 -2.89005 -1 0.174524 0.86637 9.5071 -2.07293 0.520094 -1 0.433531 0.448054 26.6417 -1.76205 2.7181 1 0.0765905 1.39548 0.276968 1.39548 77.0258 28.786 0.357384 -0.550855 -0.481141 3.04457 -1.26762 0.849319 -8.89719e+21 0 32.8746 125.644 16.6539 45.4891 0.174217 0.228039 47.4247 42.2651 -2.90523 1.28347 42.2744 3.07944 204.413 0.593547 3
0.678642 0.501685 74.9129 0.796665 1.1422 1 0.0338159 1.15216 66.7142 0.490557 2.52396 -1 0.129875 0.869792 32.031 0.390442 1.15626 1 0.202601 2.04543 12.9845 -0.208995 2.38344 -1 0.452046 0.430622 0.381141 2.04543 92.6782 26.5641 0.847324 0.244727 -0.219615 -0.158147 -2.81304 0.573617 -8.89719e+21 0 146.361 126.39 57.3731 130.23 1.26179 -1.70931 130.576 35.8905 -2.97748 -0.800764 35.8973 4.23928 565.131 0.871575 2
0.767416 1.41926 47.6833 2.01781 1.2005 -1 0.0807136 0.235663 24.7926 1.59748 -0.817815 1 0.230054 0.437693 121.616 2.20761 0.383533 1 0.0101102 0.65334 14.7068 1.18025 0.683708 -1 0.062018 0.566342 0.045958 0.65334 65.2869 47.1192 -0.864642 -0.239665 -0.857722 -1.44525 -1.26302 0.699421 -8.89719e+21 0 178.698 134.002 50.4443 102.741 -2.52662 -2.87474 102.787 72.1768 3.82186 -2.37836 72.1785 6.34848 2056.05 1.53749 3
0.76527 0.52866 56.2215 1.29551 0.279001 1 0.168006 0.910184 63.0125 0.297267 -0.882388 -1 0.0675845 0.83232 40.4062 1.04677 0.516356 -1 0.0360732 1.74812 12.7269 0.490433 -0.0831548 1 0.127054 0.610385 0.156492 1.74812 89.9905 18.5148 -0.294101 0.860936 0.782002 2.35595 2.85659 0.306831 -8.89719e+21 0 142.618 124.606 40.9937 87.6081 -0.104155 2.30506 89.825 81.2342 3.63272 -2.83201 81.2366 3.73687 548.06 0.777865 2
0.846712 1.11375 68.9536 -1.25825 3.1113 1 0.0121702 1.45256 86.8679 -0.936315 -2.29492 -1 0.11463 0.815906 34.879 -1.87032 -2.64658 -1 0.243144 0.716727 121.813 -1.27469 -2.7053 1 0.0440728 1.38192 0.231525 1.45256 70.3215 39.5878 0.983262 0.361919 0.00148418 -1.65688 1.91741 0.911205 -8.89719e+21 0 297.924 126.809 35.0253 246.956 -0.778545 0.491742 248.301 45.6894 -4.09033 0.110236 45.6903 3.31179 543.233 0.700422 2
0.760353 0.96544 15.3768 1.79825 -0.942902 1 0.283628 1.42061 85.8347 1.87135 1.47163 -1 0.145293 0.882099 19.1411 2.31994 -0.310167 1 0.243876 0.406065 50.35 2.10326 1.70122 -1 0.125284 0.820493 0.244041 1.42061 67.9646 52.8683 -0.535683 0.468991 -0.313307 0.434159 0.356843 0.991624 -8.89719e+21 0 120.639 123.947 21.3688 71.6095 -3.26552 -1.34917 71.6187 41.0988 0.145431 -2.6707 42.5627 3.41095 301.57 0.671873 2
0.698004 0.501319 60.0029 -1.36894 -2.94379 -1 0.0658363 0.460267 25.2478 0.571352 2.61347 1 0.460097 0.464325 14.0766 -1.26505 -2.97264 -1 0.280635 0.595515 37.2612 -0.575329 -2.3936 1 0.206489 0.316388 0.387858 0.595515 92.1787 20.7521 0.241822 -0.427154 -0.576406 -0.164303 3.1273 0.372621 -8.89719e+21 0 124.74 124.644 29.2343 66.9439 -3.18034 0.882746 66.9564 63.9308 2.26126 -0.231182 63.9871 5.4416 992.475 1.17004 2
0.89901 0.479588 75.2044 0.48544 2.89953 1 0.0584431 3.10795 113.688 1.17266 -2.56556 -1 0.110215 0.513606 38.4903 0.984021 -2.72382 -1 0.377259 0.179128 43.5964 0.658415 -2.52858 1 0.114888 0.64885 0.223011 3.10795 98.028 16.1412 -0.0712293 -0.520632 -0.329174 0.859558 -0.622013 0.175473 -8.89719e+21 0 256.684 126.677 35.2678 226.98 -1.14038 0.406124 228.07 48.1238 3.44193 0.0898194 48.1246 4.58231 1025.33 1.02168 2
3.11781 0.924732 39.9247 -2.17616 1.42929 -1 0.0743415 0.858277 40.9 -0.566606 0.897939 1 0.0705109 0.631459 32.9398 -1.11767 0.0597821 -1 0.163045 1.42873 8.62484 -0.566596 -1.5101 1 0.443423 2.01512 0.213595 2.01512 75.3437 25.6186 -0.432486 0.465623 0.170846 1.71343 2.43298 0.744729 -8.89719e+21 0 91.4965 122.724 6.79134 87.8306 -3.30541 -1.54197 87.8427 49.9522 1.6344 2.75359 50.2224 4.93981 786.793 1.04023 2
3.22265 1.03245 30.7704 0.721176 -2.61498 -1 0.181006 1.64982 54.4718 -0.041956 2.14862 1 0.0877959 1.58733 11.9426 1.58094 2.90047 1 0.380866 1.65338 46.5671 0.00806584 1.78881 -1 0.124959 0.0488186 0.349897 1.65338 64.847 47.9934 -0.303898 0.465305 0.395574 2.76729 0.824865 0.834391 -8.89719e+21 0 110.665 119.607 19.0175 130.056 -3.12034 -0.392083 130.069 45.1152 1.87753 -2.29899 45.1944 4.99787 934.994 1.07914 2
0.703894 0.804068 50.3719 1.01107 1.22624 -1 0.027472 0.284623 30.1229 1.10422 -2.34786 1 0.304581 0.950387 14.8629 1.6727 1.58578 -1 0.125758 1.25202 48.16 0.516161 2.11616 1 0.263388 0.845498 0.268683 1.25202 76.1787 35.5781 0.0691752 -0.440244 -0.657445 -0.98992 1.35694 0.876939 -8.89719e+21 0 87.0529 125.351 57.4382 81.4257 -1.29854 -0.926059 81.8103 51.9931 0.556295 -2.48576 52.9331 1.85484 168.646 0.366251 3
1.3646 0.864517 31.8342 1.54773 -1.56002 1 0.0963248 0.680366 42.0088 0.351729 0.551355 -1 0.207848 0.784296 22.9223 -0.087621 -1.16643 1 0.444867 1.17603 22.2006 0.26394 -1.58674 -1 0.286062 0.462371 0.210795 1.17603 78.7608 12.3373 0.61196 0.156502 -0.0813125 -2.7947 -2.71558 0.645166 -8.89719e+21 0 69.4669 124.5 38.8194 53.7999 -1.91834 1.64347 53.9674 38.215 2.40711 -3.08591 38.2568 4.32545 395.023 0.854426 2
1.09955 1.05079 88.2948 0.521797 -2.65863 1 0.0473021 0.821536 58.4804 -0.306334 2.90655 -1 0.17987 1.34059 123.598 0.370164 -3.12275 1 0.0380831 0.307119 23.5796 0.34098 -2.48188 -1 0.301357 1.15396 0.222715 1.34059 79.3589 34.0468 -0.681957 0.457607 -0.757578 2.85575 2.31831 0.591904 -8.89719e+21 0 280.772 125.222 43.3068 162.528 2.11315 0.1645 162.827 61.9005 -2.28898 -0.310869 61.987 4.40213 898.201 0.964838 3
0.651197 0.498253 107.925 -1.53419 0.997373 -1 0.0275026 1.51199 166.22 -0.968406 0.623211 1 0.00580878 0.659246 71.1844 -1.22777 1.01807 -1 0.0250665 0.727109 21.3001 -0.77419 1.37957 1 0.222706 0.407262 0.164526 1.51199 91.5412 22.6596 -0.187557 -0.383827 -0.075316 -1.09262 -2.31507 0.881597 -8.89719e+21 0 357.285 126.628 74.5436 268.13 -2.54914 -2.68886 268.199 57.2474 -2.69593 -1.74461 57.2858 0.146791 127.203 0.0508454 4
0.627404 0.515875 40.1066 0.807432 3.01088 -1 0.241167 0.900963 118.216 0.209134 1.79503 1 0.0449776 0.174292 14.0773 -0.416497 2.9246 -1 0.190428 1.16642 20.1154 0.148988 1.17019 1 0.0358443 1.54284 0.150442 1.54284 89.0812 27.6191 0.783568 -0.0251205 0.0476448 0.885436 1.11104 0.690447 -8.89719e+21 0 159.223 124.712 41.2071 90.829 -3.75098 -0.615968 90.8306 82.006 0.566987 -1.78326 82.7214 4.31797 746.109 0.920487 2
