weight int_weight lept1_pt lept1_eta lept1_phi lept1_charge lept1_pfx lept1_sip lept2_pt lept2_eta lept2_phi lept2_charge lept2_pfx lept2_sip lept3_pt lept3_eta lept3_phi lept3_charge lept3_pfx lept3_sip lept4_pt lept4_eta lept4_phi lept4_charge lept4_pfx lept4_sip iso_max sip_max Z1mass Z2mass angle_costhetastar angle_costheta1 angle_costheta2 angle_phi angle_phistar1 KD psKD gravKD pt4l mass4l pfmet jet1_pt jet1_eta jet1_phi jet1_et jet2_pt jet2_eta jet2_phi jet2_et deltaetajj massjj VD njets
0.643281 0.54202 57.3107 -1.83109 2.24482 1 0 0.669559 28.9367 -0.58603 0.156829 -1 0.0634129 1.98427 6.64112 -2.11687 -1.75265 -1 0.316524 0.283145 33.0806 -1.53085 1.196 1 0.11909 0.710644 0.143202 1.98427 88.7547 30.7953 0.631087 -0.14284 -0.511556 1.46649 0.26002 0.670684 -8.89719e+21 0 73.644 122.933 27.2307 89.3796 0.557698 -1.17684 90.7021 54.1564 -3.46698 -3.1006 54.1614 4.02468 526.742 0.825576 3
0.660694 0.594034 36.4024 -0.478703 0.906776 1 0.104764 1.55304 111.767 0.666963 0.967118 -1 0.0731822 0.752227 6.87492 0.0258813 -3.11048 -1 0.631756 1.06108 26.1092 0.767658 1.32715 1 0.404394 0.191263 0.375739 1.55304 87.3432 23.6626 -0.0744931 0.247696 0.384842 -2.70023 0.193697 0.744453 -8.89719e+21 0 200.02 122.409 36.9939 254.668 -3.11943 -2.14376 254.689 0. 0. 0. 0. 0. 0. 0. 1
0.688101 0.504397 37.2915 -1.38541 -0.533651 1 0.30322 0.85445 66.8954 0.234698 -0.72849 -1 0.0788167 0.989781 13.4882 -0.0466185 -0.395493 -1 0.262226 1.00026 17.9668 -0.00464768 0.723446 1 0.386357 0.993362 0.343098 1.00026 90.5857 16.5396 -0.474501 -0.222842 -0.675956 0.780459 0.346887 0.19208 -8.89719e+21 0 121.973 119.637 24.5806 157.153 -2.33677 2.47767 157.263 33.6402 2.14675 -1.70595 33.7209 4.48352 689.411 0.939401 2
0.762345 0.501505 28.065 -1.9689 1.19605 1 0.195652 0.774256 64.6095 -0.595345 -0.567613 -1 0.0375671 0.831691 23.7716 -1.04584 -1.2337 1 0.10347 0.897547 12.0675 -0.242754 -1.37176 -1 0.190051 1.01077 0.175723 1.01077 91.1899 14.168 -0.242697 -0.601669 -0.125366 1.32086 -1.23041 0.671199 -8.89719e+21 0 86.3924 124.71 28.6612 75.6629 -1.61308 2.48422 75.9859 0. 0. 0. 0. 0. 0. 0. 1
0.794052 0.489203 88.1331 -0.0323881 0.362263 -1 0.0321788 3.1571 27.1372 0.437858 2.63809 1 0.306571 0.647318 6.98988 1.73345 2.74038 -1 0.278411 1.20493 7.46623 -0.614016 0.687439 1 0.266148 0.745284 0.287669 3.1571 91.772 24.4809 -0.550173 0.915147 0.949305 0.349147 -0.606739 0.54694 -8.89719e+21 0 77.7449 122.823 43.3204 108.145 -2.86577 -2.63753 108.153 37.3379 2.88728 0.089808 37.3545 5.75305 1131.6 1.25282 2
1.101 0.494012 80.5072 -0.428436 2.9372 1 0.044238 0.465314 43.5307 -0.953828 -1.7131 -1 0.063268 0.385428 17.3561 -1.85766 2.89793 -1 0.24432 1.38007 12.5153 -0.561775 -2.65764 1 0.484292 0.0962889 0.260843 1.38007 91.8361 22.9979 0.913573 -0.190338 0.898443 -1.59103 1.77517 0.243052 -8.89719e+21 0 116.44 125.206 28.0588 92.8921 3.78569 0.627582 92.8937 50.775 -2.36907 -0.195136 50.8194 6.15476 1488.68 1.39368 2
0.64528 0.912548 8.6866 -1.2941 -0.607439 -1 0.407875 1.32899 130.924 -0.521294 3.04918 1 0.0375353 0.553128 58.2706 0.1495 3.06961 1 0.0422337 0.697511 17.7772 -0.0627951 -2.31903 -1 0.0896677 1.96717 0.285668 1.96717 70.484 28.672 -0.95773 -0.243511 -0.431084 -0.871877 -1.13443 0.833005 -8.89719e+21 0 193.454 124.189 17.5541 136.757 0.366235 -1.28019 139.846 63.552 0.988614 0.672617 64.6245 0.622379 172.529 0.145154 4
0.700823 0.56001 14.0735 1.65321 -0.678333 -1 0.395109 1.56769 118.934 0.799148 2.18896 1 0.0462514 1.05851 13.5483 1.05587 1.415 -1 0 1.14628 15.19 0.648214 0.235547 1 0.520554 0.812236 0.399846 1.56769 88.6972 17.0105 0.218219 -0.779551 -0.584556 -2.27885 1.35616 0.435039 -8.89719e+21 0 112.778 123.402 43.5772 103.658 -2.62 -1.83476 103.69 78.005 0.315274 -0.210041 79.3232 2.93528 395.09 0.604207 2
0.856779 0.79614 39.8375 1.09869 -1.35372 1 0.281333 1.17506 35.5775 1.01611 2.03614 -1 0.0566613 0.452356 18.0792 1.66841 0.816779 -1 0.229318 0.75264 31.4508 1.34377 -1.21612 1 0.0698066 1.28851 0.221045 1.28851 74.7805 41.2886 -0.63131 0.561589 -0.191288 -0.150178 -1.22365 0.981964 -8.89719e+21 0 28.3176 124.901 11.9536 1.53484 0.796512 1.58382 1.03018 0. 0. 0. 0. 0. 0. 0. 0
1.08898 0.612455 81.6469 -2.35664 -0.971718 -1 0.263198 0.684833 15.0713 -0.691923 0.901981 1 0.181219 0.374982 13.2424 -1.91944 -2.04867 -1 0.479835 1.19908 26.6955 -2.08748 -0.618701 1 0.85533 1.2606 0.819057 1.2606 86.4278 32.7324 0.81567 -0.966567 -0.441635 -1.5437 2.67696 0.794044 -8.89719e+21 0 124.656 120.852 50.4655 128.605 1.94463 2.16866 128.781 32.4979 2.88973 0.622874 32.51 0.945099 115.22 0.19224 2
2.42863 0.602251 59.0715 -1.58653 -3.09763 1 0.0260261 1.14372 34.2964 -1.69304 -0.484038 -1 0.21665 0.105723 21.2619 -1.88148 1.50072 -1 0.12318 0.566079 13.0268 -1.10717 -1.61575 1 0.0841409 1.06117 0.191267 1.14372 87.0348 35.8101 -0.207809 -0.476374 0.742584 2.37073 1.59048 0.798532 -8.89719e+21 0 29.6252 126.849 4.06324 1.55616 2.40116 0.559559 1.85958 0. 0. 0. 0. 0. 0. 0. 0
0.767469 0.530087 38.1709 0.803803 -2.52157 -1 0.0371553 0.419164 53.4102 0.148444 1.32456 1 0.0867959 1.41011 17.0919 0.705694 -1.99481 1 0.250512 1.08256 16.5704 -0.0613814 2.50053 -1 0.348801 0.692435 0.124577 1.41011 89.953 29.385 0.14931 -0.876457 -0.399779 2.36852 -0.252012 0.696111 -8.89719e+21 0 45.2231 124.754 13.1727 41.3533 -3.89902 -0.424231 41.3551 0. 0. 0. 0. 0. 0. 0. 1
0.884766 0.885353 72.2485 -1.08159 -1.06172 1 0.0494903 0.944131 46.4035 -0.205535 -1.95523 -1 0.0582502 0.555647 48.2849 -1.43752 -1.42554 1 0.00572469 1.00615 10.9734 -0.0560151 -2.86802 -1 0.214844 1.29495 0.0986615 1.29495 72.4233 45.9022 0.642099 0.200223 -0.379954 0.472657 -0.680547 0.982063 -8.89719e+21 0 157.489 126.473 14.0852 128.865 -1.56803 2.11999 129.214 58.5256 1.95852 0.202221 58.6463 3.52655 513.055 0.733285 2
0.768393 0.515245 65.0068 1.52776 -0.398687 1 0.0524793 0.927967 56.5441 1.13903 -1.97275 -1 0.0371205 0.230562 33.0058 1.33017 -0.525722 1 0.17055 1.53818 21.9457 0.86551 -0.163117 -1 0.200981 0.482067 0.17055 1.53818 89.0961 15.9221 0.0784132 0.834329 0.0636234 0.716398 2.80845 0.580747 -8.89719e+21 0 131.26 124.663 8.10139 104.311 -1.06521 2.1798 104.987 36.8759 3.89859 2.90614 36.8768 4.9638 739.784 1.03552 2
0.774425 0.453395 121.034 -1.466 -0.71326 1 0.0254305 0.968481 57.3776 -0.400976 -0.803606 -1 0.0857458 0.814918 15.5122 -0.173523 -0.965229 1 0.288884 0.428342 22.6064 -0.879999 -1.03373 -1 0.149746 2.06 0.147824 2.06 93.3122 13.5705 -0.849043 -0.947119 -0.454448 -2.23848 -0.812411 0.187012 -8.89719e+21 0 215.263 119.562 14.5473 253.573 -0.196068 2.1046 255.835 53.8871 2.61403 -2.8085 53.9186 2.8101 474.905 0.597 3
1.09646 0.690081 25.9723 1.714 -2.50679 -1 0.0577077 0.556979 63.5118 0.0578283 -1.86308 1 0.12063 1.53488 19.3462 0.412934 -1.73806 1 0.300797 1.71085 89.9196 0.532152 -2.49945 -1 0.113623 2.3397 0.241115 2.3397 79.4881 31.772 -0.0777981 0.165121 0.822276 0.696417 0.657032 0.752984 -8.89719e+21 0 190.202 127.052 11.8116 162.482 -3.62615 0.614481 162.487 52.7165 2.23688 1.80994 52.7985 5.86303 1734.99 1.38846 2
0.776978 1.21983 24.1217 -1.05048 2.68497 1 0.0758484 0.153106 41.5606 -0.463686 -0.600218 -1 0.0427967 3.23024 14.517 -1.2172 -0.635756 1 0.305209 1.43006 42.6482 -0.251449 1.316 -1 0.138426 0.459176 0.282344 3.23024 65.9144 48.1919 -0.159411 0.231215 0.862625 -2.16398 1.30179 0.913747 -8.89719e+21 0 40.2849 124.857 31.9911 60.0826 2.24948 -1.86908 60.1537 58.7063 -2.01217 2.13601 58.8392 4.26166 505.645 0.864182 2
1.86246 0.534439 30.3598 0.057867 0.864516 -1 0.118669 1.27894 81.6049 -0.672612 2.79332 1 0.0878706 0.738901 15.7078 -0.392134 -2.30124 -1 0.204147 1.16501 15.6989 -0.384061 1.3784 1 0.290013 0.840242 0.253076 1.27894 89.8511 30.2786 -0.297451 -0.58959 0.410883 2.86431 -1.18303 0.669595 -8.89719e+21 0 84.528 123.266 51.7051 75.6791 0.396115 0.439354 76.5872 53.3544 -1.59358 -2.02676 53.4867 1.98969 192.255 0.395057 4
0.766032 0.902329 27.6492 -1.79034 2.90341 -1 0.45453 1.46241 47.0731 -0.718254 -1.48934 1 0.14636 0.309642 20.299 -0.830553 0.75035 -1 0.107288 0.850014 15.4477 -0.235495 1.18302 1 0.165331 0.990128 0.0700046 1.46241 78.5321 13.1235 -0.428262 -0.0515846 0.020651 -1.51125 -2.24161 0.684891 -8.89719e+21 0 12.8533 133.525 41.4701 36.5821 3.45249 2.58354 36.5864 0. 0. 0. 0. 0. 0. 0. 1
0.618263 0.512887 24.0956 -1.63373 0.635079 -1 0.115727 0.617343 91.4777 -0.487772 2.34078 1 0.118547 1.17583 13.5201 -0.370958 3.14111 -1 0.391631 0.528282 9.08263 -0.737432 -1.11386 1 0.79289 1.89635 0.252369 1.89635 90.7028 19.2566 -0.374329 -0.288153 -0.264788 -2.85471 -2.08873 0.510337 -8.89719e+21 0 89.7363 123.013 20.365 138.059 -0.493266 -0.569767 139.556 61.8403 -4.55411 2.68921 61.841 4.06084 723.247 0.869815 3
1.90145 1.55319 7.31944 1.39555 0.878829 1 0.647495 1.6427 52.4483 -0.879902 -2.99807 -1 0.141075 0.18426 33.4259 0.315229 -2.04078 1 0.392381 1.04137 19.9338 -0.303128 1.81201 -1 0.314299 0.946382 0.302362 1.6427 65.9177 51.0416 -0.8915 0.894553 -0.521185 -2.96017 1.67759 0.922241 -8.89719e+21 0 68.2578 124.222 21.2237 74.4534 2.22094 0.267176 74.5353 0. 0. 0. 0. 0. 0. 0. 1
0.648613 0.509776 50.991 -0.298023 0.940694 1 0.143543 1.01338 117.582 -0.83169 1.94242 -1 0.0532578 0.475949 39.7513 -0.0845818 1.4098 1 0.260748 0.372949 32.784 -0.80047 1.64223 -1 0.306267 1.14137 0.244339 1.14137 89.2359 27.696 -0.674074 0.631918 -0.751098 -0.961457 -1.80786 0.820596 -8.89719e+21 0 226.642 122.565 70.1153 167.719 0.353759 -1.26843 170.373 73.9257 -3.61384 -1.94399 73.93 3.9676 803.279 0.868397 2
0.705866 0.520683 123.492 1.44518 -0.767165 -1 0.0346714 1.00341 49.7769 0.853517 -1.78625 1 0.130451 0.527759 18.8763 1.98345 -0.925039 1 0.269355 1.25104 37.8309 1.38688 -0.423212 -1 0.169135 0.722941 0.0849083 1.25104 89.8089 20.9271 -0.491576 -0.737345 0.238666 1.3527 0.90279 0.469026 -8.89719e+21 0 206.429 123.864 9.73255 153.384 2.73777 2.13539 153.405 52.188 -2.31924 2.42499 52.2322 5.05701 1115.15 1.12437 2
0.644918 0.527773 30.8138 2.0623 0.812656 -1 0.0974075 1.13217 38.2967 0.515467 -3.10753 1 0.157163 0.525811 21.2694 1.60416 -3.03714 -1 0.285882 0.753819 17.0662 0.370404 -2.95377 1 0.300938 1.83275 0.154092 1.83275 86.4512 25.0777 0.0484992 0.868448 -0.0538345 0.293182 -0.329778 0.834318 -8.89719e+21 0 57.1947 124.308 31.3474 128.302 0.532462 -2.01977 130.368 113.955 2.85889 0.627209 113.985 2.32643 427.679 0.500872 2
1.7248 0.553034 25.2427 -0.514715 0.996229 -1 0.103736 1.02313 67.4678 0.723975 2.80586 1 0.191776 0.414001 6.01899 -1.52181 -2.71133 -1 0.36262 1.00522 11.4092 -0.213234 1.1831 1 0.569454 0.595223 0.291805 1.02313 89.9055 19.3134 0.885865 -0.899284 0.287186 2.98286 -0.956755 0.142881 -8.89719e+21 0 80.2277 124.875 29.0047 99.2234 2.78495 -2.68391 99.2458 93.7734 1.31749 -0.489586 94.6664 1.46746 239.363 0.310101 4
0.633576 0.507039 60.5165 -1.70808 2.68752 -1 0.0432665 0.445739 56.3509 -1.33668 1.0254 1 0.0823309 0.348584 30.3309 -2.14521 1.73079 -1 0.0714986 1.22575 26.1547 -1.54 1.18905 1 0.239448 0.709039 0.142757 1.22575 88.9844 22.9524 0.796451 0.493299 0.145506 -0.167439 -3.12168 0.712367 -8.89719e+21 0 130.514 124.237 21.3627 108.57 1.21844 -0.473972 109.01 73.4693 -2.38948 -1.7617 73.5143 3.60791 539.708 0.753048 5
0.654304 0.551071 41.5634 -1.20105 -3.0272 1 0.0345835 0.727025 28.9091 0.331419 0.624313 -1 0.389451 0.669248 9.73445 -1.28767 -1.39071 -1 0.199968 0.562039 22.0507 -0.746276 1.18202 1 0.136085 0.962896 0.337975 0.962896 88.9931 29.2497 0.562372 -0.269267 -0.342537 2.04599 -0.050082 0.680537 -8.89719e+21 0 24.249 123.6 57.9056 143.705 -2.72206 0.579713 143.77 123.029 0.195588 -2.40701 124.275 2.91765 606.021 0.641533 2
0.77266 0.87018 21.4167 -0.802064 2.404 -1 0.274548 1.4472 17.7495 1.5919 -2.03793 1 0.797813 0.0947792 40.8431 1.38906 -1.98942 1 0.0594891 0.530385 10.3711 -0.312478 -2.87692 -1 0.115692 1.03786 0.611467 1.4472 90.5113 43.184 -0.679906 0.88035 -0.852971 -0.253534 2.81865 0.854262 -8.89719e+21 0 75.4692 144.662 13.852 78.6178 1.85236 0.623903 78.8134 0. 0. 0. 0. 0. 0. 0. 1
1.37987 0.440977 71.208 -1.47312 1.41566 -1 0.0338523 0.466163 23.9504 0.224375 0.0722417 1 0.335568 0.306994 12.096 -1.67161 0.163569 1 0.665353 2.33301 18.0182 -0.00146517 0.846287 -1 0.177706 0.938977 0.239192 2.33301 94.1053 29.3404 -0.595059 0.904665 0.380583 2.24595 -2.76105 0.580041 -8.89719e+21 0 105.44 127.751 10.7944 109.358 0.240223 -2.20323 110.39 0. 0. 0. 0. 0. 0. 0. 1
0.633687 0.578437 83.1489 -1.56085 2.32167 1 0 0.342022 8.99644 0.651846 -1.81756 -1 0.208046 0.263702 5.44919 -1.16999 0.789581 -1 0.12255 3.17246 17.6375 -0.510569 -2.16847 1 0.171741 0.338338 0.127878 3.17246 87.9257 20.6065 -0.657326 -0.951215 -0.721004 -1.28555 -0.146697 0.2556 -8.89719e+21 0 77.0541 122.896 29.9556 82.6384 -3.2589 -0.931019 82.6415 52.6808 2.95462 1.43321 52.6906 6.21351 1476.82 1.40198 3
0.642408 0.503775 44.1471 -0.915295 -1.67418 1 0.0112973 1.51724 72.7206 -0.285618 2.95809 -1 0.110213 0.752229 24.3889 -1.15886 -2.37512 1 0.0772356 1.52977 26.2077 -1.1884 -2.98383 -1 0.335903 1.78328 0.14219 1.78328 90.831 15.1737 0.985008 0.366544 0.0284524 0.41149 1.5961 0.0941027 -8.89719e+21 0 130.201 125.147 36.4887 104.099 -2.75484 0.583881 104.113 36.116 1.53434 0.350928 36.3648 4.28919 517.828 0.871476 3
0.769185 0.506486 47.2939 -1.21349 0.130202 -1 0.0631907 0.801381 127.558 -0.36363 -0.669445 1 0.0400718 0.6195 11.4064 0.102052 -1.02994 -1 0.0985572 0.575433 50.9391 -0.309048 -0.0424267 1 0.209923 0.206114 0.180557 0.801381 91.0069 24.9351 -0.81634 0.173939 -0.468667 2.12868 -2.11614 0.440964 -8.89719e+21 0 220.693 125.734 50.9303 144.18 -1.18719 3.13419 145.127 128.209 3.0089 2.68559 128.228 4.19608 1095.79 0.965687 2
0.95208 0.526544 25.7507 -1.23726 -1.67602 -1 0.0449456 0.798966 70.0669 -0.553287 1.51013 1 0.0624329 0.659939 13.3057 0.044757 -2.84584 -1 0.300742 0.479734 9.62942 0.0429309 -0.568107 1 0.0559645 0.929638 0.245536 0.929638 89.9505 20.5614 -0.713561 -0.566589 0.15914 -1.68395 -2.94361 0.38089 -8.89719e+21 0 35.4038 124.206 17.7044 0.445369 0.345824 1.13553 0.885328 0. 0. 0. 0. 0. 0. 0. 0
0.677951 0.496767 26.5237 1.18307 2.78726 -1 0.218821 0.517541 39.418 -0.582546 -0.195966 1 0.159455 1.36801 15.6375 0.797058 -2.32927 1 0.296214 0.7778 16.5213 0.282893 -0.355945 -1 0.137569 1.20942 0.209274 1.36801 91.4058 28.0895 -0.589888 -0.276206 -0.29144 -2.49571 0.811538 0.571501 -8.89719e+21 0 24.2003 125.06 56.5828 117.752 -2.93195 2.171 117.772 69.9454 0.937841 -1.08829 70.7859 3.86979 644.024 0.820215 2
0.762857 0.378719 69.4412 2.16134 1.78942 1 0.0445623 1.30905 25.3565 0.199827 1.55112 -1 0.372792 0.994019 43.0523 1.48716 2.43031 1 0.250595 2.35583 11.0046 1.80782 1.59404 -1 0.0987566 1.05023 0.264182 2.35583 96.6702 19.0184 -0.293741 0.193511 -0.833204 -2.45607 2.95157 0.0374111 -8.89719e+21 0 140.495 127.224 3.6114 110.975 1.54159 -0.303613 111.429 97.4526 2.74203 -2.18505 97.4823 1.20044 220.348 0.258387 2
0.695528 0.852905 57.623 1.37856 0.180514 -1 0.0122361 1.54547 57.4029 0.673728 -0.956533 1 0.0390566 1.14221 21.6319 2.06623 0.456368 1 0.217026 2.47427 31.2866 0.961228 -0.943681 -1 0.0620923 1.07719 0.193362 2.47427 74.4823 45.1401 -0.592836 -0.434096 -0.677175 -2.70172 1.18457 0.727946 -8.89719e+21 0 137.879 125.401 38.8086 236.163 1.57104 2.74319 236.972 76.5564 -0.7756 -0.452716 77.3098 2.34664 480.599 0.51467 2
0.657255 0.406725 47.0478 -1.11675 -1.50459 -1 0.010737 3.08561 23.0336 0.913214 2.83072 1 0.0682645 1.13699 5.49211 -0.0368675 -0.679108 -1 0.706708 1.29218 39.5759 -0.59292 -1.47643 1 0.405846 0.186564 0.3728 3.08561 95.8719 14.1483 0.298938 -0.758896 -0.730089 2.18989 -3.12773 0.0447969 -8.89719e+21 0 83.4521 126.72 3.53328 52.8552 -1.82338 1.90668 53.059 42.5252 2.12287 0.602103 42.6292 3.94625 340.466 0.775695 2
0.640925 0.935731 44.5262 -1.28078 0.420246 1 0.0227687 1.89244 31.9881 -1.12947 -2.59643 -1 0.113501 1.20149 19.7978 -0.0153045 -1.48083 1 0.286375 1.53118 14.2207 -0.101008 1.5106 -1 0.194958 0.565815 0.188516 1.89244 75.5499 33.4958 -0.987522 -0.273144 -0.249823 -2.01443 2.36821 0.855316 -8.89719e+21 0 16.4158 126.405 10.0613 0.735303 2.25595 0.444343 1.28821 0. 0. 0. 0. 0. 0. 0. 0
1.47852 0.433863 38.8928 -1.71559 1.90972 1 0.195264 1.61874 18.5611 0.86106 3.0619 -1 0.144449 0.989492 31.4345 -1.17466 2.4742 -1 0.213893 0.876679 7.06567 -1.006 -1.5259 1 0.357338 0.801614 0.187823 1.61874 94.6743 27.2215 0.838342 0.649588 0.569106 1.81054 -0.236483 0.226315 -8.89719e+21 0 75.3004 127.062 8.59173 144.662 -2.74008 -0.783418 144.672 56.4899 -0.126541 2.61236 58.1062 2.61354 363.295 0.54019 2
0.765095 0.525427 63.9788 -1.60081 -2.27535 1 0.0863954 0.31793 34.6329 -0.333915 2.6695 -1 0.388 1.06197 35.6933 -1.00015 -2.85014 1 0.442435 0.3472 20.593 -0.326154 2.77009 -1 0.450889 0.505116 0.387112 1.06197 86.4231 25.6559 -0.442465 -0.82528 0.252475 -0.0887896 0.816333 0.760248 -8.89719e+21 0 130.653 123.262 11.2168 105.01 -2.58579 0.863168 105.04 58.3385 2.2537 -0.443086 58.3848 4.83949 878.664 1.03981 2
1.10477 1.42054 28.2796 1.23831 -0.538281 1 0.172951 1.27313 225.094 0.757519 0.00914255 -1 0.0236849 0.813044 71.0595 1.32633 0.340132 -1 0.05834 2.358 53.643 1.17877 0.149725 1 0.151561 0.881158 0.131568 2.358 57.971 14.8665 -0.56656 0.634769 0.47069 1.91088 1.47368 0.578394 -8.89719e+21 0 369.899 123.336 46.3787 392.804 -0.783323 -2.92545 397.655 52.2221 0.0536749 2.68151 55.0574 0.836998 186.898 0.186544 3
1.89627 0.704805 38.0889 0.173529 -1.0209 1 0.114761 0.261023 41.5264 0.532659 2.06024 -1 0.134405 0.634734 10.0025 1.02428 -3.07439 -1 0.658867 2.42802 17.1752 -1.01067 0.873882 1 0.287521 0.832457 0.266586 2.42802 80.7916 39.6839 0.914021 -0.14355 -0.865859 -0.899368 -0.596899 0.877398 -8.89719e+21 0 16.7369 125.752 32.2478 48.4174 -2.34133 0.545264 48.4871 0. 0. 0. 0. 0. 0. 0. 1
0.759886 0.524803 45.2082 1.60534 -1.99327 -1 0.0169121 0.148654 15.9537 -0.832741 -0.632527 1 0.0541497 1.19192 24.9875 0.233772 -2.87666 -1 0.224319 1.14866 11.103 0.493937 -1.15181 1 0.303772 0.517103 0.155721 1.19192 89.5614 25.6708 0.681192 0.459315 0.792261 0.936665 -0.0860368 0.357532 -8.89719e+21 0 71.9341 123.317 12.4647 61.177 -4.29277 1.82864 61.1779 45.4171 1.32902 -0.00130982 45.8945 5.62178 879.779 1.18084 2
0.679029 0.499382 225.705 0.379942 3.12409 -1 0.017954 0.103469 56.4004 0.473141 2.29083 1 0.0357143 1.68469 13.3689 -0.189392 2.10484 1 0.634009 1.56192 22.5014 0.896913 -3.13271 -1 0.131679 0.972892 0.346398 1.68469 91.9216 26.2943 0.0964415 0.803499 -0.369753 -1.09529 1.6177 0.707357 -8.89719e+21 0 297.802 126.065 28.8108 270.108 -0.386736 -0.271438 272.133 61.2228 2.03682 0.753179 61.3077 2.42356 416.63 0.516233 2
0.681766 0.818351 67.1181 -1.30445 1.55248 -1 0.140615 0.559995 32.7299 -0.854087 -0.247643 1 0.0596604 0.742609 15.2396 -0.478234 1.56252 -1 0.257529 0.166633 36.3733 -1.02746 -0.0150917 1 0.135957 0.596005 0.169133 0.742609 77.8356 35.8853 -0.483609 0.944498 -0.671449 0.764637 -1.16809 0.976292 -8.89719e+21 0 103.016 121.482 23.9216 76.9968 -1.43499 -2.11959 77.3247 46.8168 0.2444 -2.72766 48.6881 1.67939 123.511 0.326004 2
2.44714 0.429135 22.3282 1.87399 -0.482652 -1 0.379991 1.82361 23.8949 -0.813343 3.03667 1 0.195931 0.90961 15.0205 1.08316 -0.253231 1 0.381059 0.220026 19.323 0.525381 -1.10077 -1 0.289546 0.833991 0.286363 1.82361 94.1655 17.0014 -0.360021 -0.6987 0.0101512 2.37627 -0.244813 0.120862 -8.89719e+21 0 34.7155 126.511 32.046 134.758 1.51442 2.16322 135.146 103.343 -2.57804 -1.06343 103.392 4.09246 929.788 0.915162 3
0.631565 0.503616 41.6705 -0.704941 -1.01844 -1 0.196531 1.37964 121.919 -1.84616 -1.38632 1 0.010983 0.260011 49.9232 -1.86874 -1.34253 1 0.0268218 0.408559 37.917 -1.33978 -0.932553 -1 0.15656 0.98057 0.196531 1.37964 89.7031 29.2562 0.829732 0.568799 -0.171359 0.115477 0.175388 0.762334 -8.89719e+21 0 247.078 122.887 21.7129 183.894 2.94393 1.85194 183.9 71.2199 -3.24429 2.0195 71.2236 6.18822 2520.45 1.5978 2
0.772306 0.50217 111.388 -0.556523 -1.71144 1 0.0334106 1.01831 40.3941 0.629983 -1.18328 -1 0.196955 1.42265 14.6529 0.06554 -2.12151 1 0.528775 1.75225 42.386 0.439976 -1.5104 -1 0.14887 0.928906 0.380222 1.75225 91.3204 17.6923 -0.978421 -0.831867 0.617901 -0.641894 -0.172811 0.133087 -8.89719e+21 0 202.556 125.603 13.892 236.535 -2.20177 1.55898 236.649 0. 0. 0. 0. 0. 0. 0. 1
1.85623 0.503168 36.5142 1.24032 -0.768856 -1 0.0873796 0.435534 52.0737 0.506399 2.39867 1 0.116846 0.511935 16.195 1.8761 3.03523 -1 0.182582 0.438871 9.76672 0.470684 2.24943 1 0.436072 0.236297 0.244095 0.511935 93.1425 21.4531 -0.752185 0.384129 0.609383 -0.145852 -0.480938 0.535842 -8.89719e+21 0 39.3255 123.811 29.4167 121.959 3.75278 0.915455 121.963 111.774 -1.79496 -1.83646 111.898 5.54773 1877.94 1.35916 2
1.09671 0.520262 21.6809 -2.15094 -0.0886759 1 0.171689 1.97758 43.981 -0.288689 2.8065 -1 0.194089 3.08689 20.3632 -1.16707 1.43135 -1 0.14138 1.38324 16.154 -1.68349 2.58221 1 0.163707 1.32903 0.136046 3.08689 90.2046 21.8962 0.685542 0.217281 0.0807878 1.70374 -0.842076 0.520868 -8.89719e+21 0 51.5055 123.113 24.2892 45.5283 1.86313 0.268383 45.6647 35.2733 1.38491 -0.499195 35.5002 0.47822 41.1744 0.093985 3
1.25397 0.507526 67.8196 -1.39162 -1.63627 1 0.0768252 0.759192 73.9011 -1.44638 -0.251929 -1 0.0386759 1.49789 21.6669 -1.48049 -1.09316 1 0.106444 1.98916 13.9316 -1.48555 1.01719 -1 0.157536 1.50298 0.0681754 1.98916 90.4479 30.2317 -0.286037 -0.41762 0.989021 -1.48858 1.84283 0.654014 -8.89719e+21 0 125.96 124.961 17.9732 135.775 -3.29721 2.34145 135.781 95.8587 -2.85 1.66618 95.8744 0.447217 97.6339 0.0992448 4
1.86896 0.539311 71.2712 -0.514059 1.33772 1 0.0559344 1.93377 86.7029 0.542495 1.04396 -1 0.072175 0.599163 19.1006 0.504305 0.706037 1 0.18653 0.0523916 37.2554 0.587776 1.54356 -1 0.272531 2.90176 0.085425 2.90176 89.965 21.8103 -0.980949 -0.870284 0.406204 2.46033 -0.0114024 0.126246 -8.89719e+21 0 208.142 123.67 25.4301 234.548 -0.776617 -2.07428 235.564 43.6346 1.71111 0.587928 43.7853 2.48773 379.091 0.520577 2
1.23403 0.498183 60.2739 -1.41424 -1.73722 -1 0.0101752 0.858128 47.8294 -1.70316 0.300212 1 0 0.282167 18.7672 -2.28521 -1.35351 -1 0.227099 1.49018 22.8593 -1.99285 -0.258647 1 0.0832846 0.198508 0.173783 1.49018 92.7472 22.4034 0.984341 0.258893 -0.012501 0.392756 2.55241 0.336074 -8.89719e+21 0 93.013 125.858 18.3075 48.4837 3.28435 2.8808 48.486 43.202 -4.15627 1.66481 43.2029 7.44062 1888.79 1.70196 3
